TestSMA30,PredSMA30
7.196666643011899,7.2285123
7.039999925136561,7.201567
7.0966665572308765,7.1492014
7.179999546140404,7.1123075
7.066666905813762,7.092322
6.893333714928916,7.069397
6.956666312365046,7.027617
6.833333788232699,7.0077887
6.966666820032739,6.968819
7.030000041330856,6.949128
7.01666686292325,6.950018
6.849999637380219,6.9701934
6.840000377436502,6.9555035
6.949999723161243,6.947004
6.926666660947932,6.9417305
6.94333313395744,6.934212
7.063333611211861,6.9319234
7.030000041330856,6.9591393
7.026666746728955,6.983331
6.836666458972613,6.9953146
6.780000450740286,6.976488
6.860000145047912,6.9472375
6.82999986976881,6.9191213
6.806666807555499,6.898366
6.916666777142227,6.878537
6.953333641625132,6.889094
6.976666703838443,6.911205
6.996667095311841,6.930328
6.993333176847951,6.951505
6.960000230828936,6.9723372
6.956666312365046,6.9761157
7.1266668325099785,6.974566
6.969999490772652,6.9959264
6.780000450740286,6.9941916
6.7933336291478925,6.963967
6.886666501863125,6.9323955
6.760000059266889,6.9199853
6.9066668933365225,6.8832526
7.046666514340364,6.882132
6.963332901568849,6.9158306
7.106666441036581,6.941289
7.159999778528994,6.9736567
7.260000488172006,7.02161
7.276666337319526,7.073174
7.306666612598628,7.108743
7.406666698379651,7.1552963
7.213333739883396,7.1984577
6.9066668933365225,7.2019153
6.7833331214802,7.140255
6.973333409236542,7.053674
6.963332901568849,7.0038714
7.056667022008058,6.9599447
7.119999619444188,6.956578
7.136666716315683,6.9870734
7.059999692747971,7.0320325
6.94333313395744,7.042396
6.976666703838443,7.0318704
7.010000273719447,7.0151386
6.999999766051754,7.0006056
7.070000200415664,6.988613
7.193333348409998,6.9944763
7.099999851832778,7.0296783
7.043333219738463,7.0481405
7.266666453513821,7.05086
7.406666698379651,7.083672
7.506666784160674,7.136245
7.6633335020360125,7.196784
7.739999901741736,7.2880554
7.733333312537933,7.395694
7.989999492332307,7.4709764
7.933333484099981,7.5701265
8.096666167317133,7.642214
8.173333190884845,7.72623
8.193333582358244,7.8029146
8.309999517286787,7.886606
8.346666381769692,7.9496922
8.506666394246931,8.023573
8.800000062386198,8.106317
8.953332861797648,8.234842
8.743332806429896,8.391348
8.66333311212227,8.475566
8.499999805043128,8.517475
8.443333796810801,8.486869
8.323333943418369,8.410343
8.239999706784866,8.291168
8.433333289143109,8.195633
8.510000312710822,8.159002
8.313333435750677,8.17191
8.279999865869673,8.157625
8.220000563035445,8.142842
8.156666717875337,8.120136
8.14000024486583,8.065763
8.406666932327896,8.00073
8.466666235162124,8.025881
8.416666816133601,8.074375
8.43666658374501,8.123435
8.406666932327896,8.170595
8.176666485486747,8.20714
8.216666020709567,8.155975
8.20666676076585,8.1031065
8.283333784333562,8.057046
8.313333435750677,8.038993
8.283333784333562,8.032326
8.246666919850657,8.053632
8.203332842301961,8.056577
8.186666369292452,8.048804
8.076667023567712,8.027325
8.050000042890511,7.98034
8.04333282982472,7.9349008
8.25666742751835,7.89493
8.420000110735502,7.913139
8.64333334451086,7.9722047
8.583332793952657,8.0974
8.68666679819757,8.202957
8.883333051295725,8.320362
8.919999915778632,8.4328575
8.7766663763109,8.530061
8.833333008405214,8.557986
8.790000178580494,8.593689
8.823333748461497,8.600215
8.89333355896342,8.593115
