TestSMA7,PredSMA7
8.842857296583919,7.7298784
8.314285557333902,7.962761
7.985714374940317,8.023113
7.542856988055354,7.951205
7.428571385570931,7.8672085
8.37142865957959,7.7326646
8.428571761825278,7.7418823
7.928571874701583,7.82747
7.357142658265559,7.808353
7.7000000677257825,7.724804
7.842857522336527,7.711678
7.428571987577888,7.692336
6.51428536168164,7.59228
6.485714713569229,7.37394
6.099999826923,7.201365
6.314286008839118,6.9983487
5.871428621954156,6.82302
5.242856905279398,6.6554213
4.857142921643603,6.435837
4.9428572740086585,6.180068
4.7285713930960185,6.0200644
5.100000052675608,5.8484874
5.300000007525087,5.7829065
5.957142974319211,5.8375583
6.80000027090313,6.0162425
7.600000090301044,6.335899
7.528571362995671,6.775044
7.571428840181676,7.1003184
7.557142613115038,7.328294
7.900000022575261,7.479107
7.742856942904832,7.594158
7.828571295269889,7.62529
7.671428817606416,7.6481304
8.142856852603789,7.6544213
8.357142432512951,7.720756
8.942856672001703,7.8108926
8.985714149187709,7.9656725
8.571428012422112,8.108403
8.257143057095167,8.160175
7.771428795031155,8.1245165
7.000000225752609,8.018775
6.557143440874602,7.766428
6.05714295174395,7.4533916
5.628571791925627,7.130586
5.885714247013839,6.7853065
5.971428599378895,6.5710616
5.842857371834788,6.4916654
6.642857191232702,6.4213495
6.42857161132354,6.535995
6.542857213807963,6.6737347
6.942857123506919,6.7376566
6.814285895962813,6.880802
6.8428571460821805,6.9981647
7.028571475871975,7.0161424
5.942857349259528,7.091983
5.985714224438578,6.9653816
6.300000383779435,6.7754836
6.228571656474061,6.7384353
6.485714713569229,6.690953
6.671428441352068,6.6623487
7.414285760511248,6.7754908
8.485713660057057,6.9908695
8.357142432512951,7.3493924
8.157142477663472,7.6335835
8.557142387362429,7.772691
8.699999841973174,7.940842
8.77142796727159,8.07009
8.814285444457596,8.110172
8.428571761825278,8.158105
8.199999954849478,8.158205
8.24285683002853,8.090122
8.257143057095167,8.036308
8.228571204968844,7.994267
8.171428704730111,7.9485807
8.228571204968844,7.9243283
8.685714818920447,7.9253244
9.899999571070044,7.9922605
9.500000263378045,8.220806
9.38571466089362,8.37506
9.399999683946348,8.440557
9.21428595616351,8.5132
9.25714283134256,8.527512
9.471429013258676,8.478738
9.242857206282876,8.489557
9.657142741041516,8.480866
9.657142741041516,8.5079775
8.742856717152224,8.560269
8.24285683002853,8.482092
7.300000158026826,8.3178005
7.085714578117664,8.072465
6.628571566173019,7.766405
6.085714201863317,7.4440393
6.1285716790493225,7.107742
7.157142703416081,6.853788
7.0571427259913415,6.9118085
7.757142567964516,6.996185
7.814285670210205,7.1662364
8.100000579431695,7.4026923
8.0,7.6064076
8.085714352365056,7.7040415
8.05714310224569,7.788249
8.699999841973174,7.819053
8.900000398829608,7.9282775
8.97142912613498,8.0526085
8.314286159340856,8.151378
9.01428600131403,8.14271
9.042857251433398,8.205931
8.714286069039813,8.272591
8.942856672001703,8.244687
8.742856717152224,8.242978
8.528571137243063,8.270383
9.37142843382698,8.209167
9.342857183707617,8.267532
8.685714818920447,8.360947
8.657142364787168,8.313606
8.499999887123696,8.269235
8.628571716674758,8.243661
8.985714149187709,8.181055
9.185714706044145,8.187014
8.78571419433823,8.259611
9.242857206282876,8.265723
9.657142741041516,8.320576
9.885714548017315,8.437592
9.38571466089362,8.533724
8.82857106951728,8.544658
8.385714284639274,8.491024
8.842857296583919,8.36893
8.985714149187709,8.297393
8.942856672001703,8.267518
8.571428012422112,8.248332
9.071428501552765,8.213591
9.671428968108154,8.263527
9.899999571070044,8.382097
9.957142673315731,8.494923
10.028571400621106,8.586948
9.94285704825605,8.685415
9.885714548017315,8.735027
9.957142673315731,8.739747
9.80000019565226,8.742545
9.671428968108154,8.728851
9.61428526385551,8.694149
9.642857717988788,8.664197
9.242857206282876,8.645158
8.999999774247392,8.583359
8.928571648948974,8.496905
9.185714706044145,8.425868
9.500000263378045,8.400807
9.714285843287206,8.4244
9.699999616220566,8.489594
10.2142857304109,8.551875
10.799999969899652,8.657494
10.91428617439103,8.804526
10.799999969899652,8.917843
10.642858094243136,8.981568
10.514286264692071,9.018424
10.514286264692071,9.017695
10.41428568526038,8.995294
10.485713810558796,8.965167
10.514286264692071,8.947407
9.828571445771628,8.94541
9.928571423196368,8.882774
9.971428900382373,8.8214245
9.557143365623732,8.7983675
9.25714283134256,8.725896
9.15714285391782,8.61885
9.071428501552765,8.550375
9.642857717988788,8.479063
9.37142843382698,8.481384
8.528571137243063,8.491124
7.828571295269889,8.386835
8.128571227544105,8.198979
7.300000158026826,8.080632
6.228571656474061,7.8535166
6.328571031891845,7.443972
6.671428441352068,7.1478815
7.271428305900503,7.047043
8.04285687517905,7.039138
8.0,7.234348
8.914285421882337,7.4737196
9.485714036311403,7.770903
9.271427854395286,8.103328
9.100000353679086,8.28321
8.18571493179675,8.346965
8.385714284639274,8.294776
8.18571493179675,8.197838
8.100000579431695,8.093752
8.485713660057057,7.9793234
8.542857364309702,7.9540167
8.742856717152224,8.01079
9.914285798136683,8.059849
10.014285775561422,8.27327
10.2142857304109,8.484772
10.257142605589952,8.621565
10.41428568526038,8.743982
10.100000127926478,8.842807
9.285714081461926,8.84854
9.01428600131403,8.755955
8.671428591853807,8.624746
8.657142364787168,8.480736
7.985714374940317,8.333866
7.728571317845149,8.14266
8.01428622706664,7.9563713
8.78571419433823,7.8686943
8.985714149187709,7.940384
9.242857206282876,8.041784
9.300000308528563,8.178776
9.914285798136683,8.319062
10.157143230172167,8.48304
10.49999943561848,8.619416
10.342857559961962,8.742862
10.428571310320065,8.821536
10.528570685737844,8.879217
10.642858094243136,8.91943
10.771428719780284,8.95186
10.757143094720602,8.97816
10.685714969422186,9.005171
10.799999969899652,9.015401
10.714286219541552,9.029736
10.571428764930808,9.033933
10.58571438999049,9.015239
10.600000015050174,9.001096
10.400000060200696,8.996001
10.028571400621106,8.96857
10.00000015050174,8.909503
8.671428591853807,8.857755
8.542857364309702,8.683948
8.157142477663472,8.468807
7.928571272694628,8.2759285
6.771428418776807,8.069412
6.814285895962813,7.72148
6.499999736621957,7.45844
7.95714312482095,7.236548
8.085714352365056,7.2881684
8.04285687517905,7.443502
8.01428622706664,7.5815334
8.600000466555391,7.697772
8.328571182393585,7.900259
8.271428080147896,7.9563484
8.171428704730111,7.9538755
8.285714307214533,7.9554625
8.24285683002853,7.969666
8.100000579431695,7.9475393
7.642856965480093,7.917861
7.514285737935988,7.8272233
7.457142635690299,7.7238975
7.185713953535448,7.631471
7.29999955601987,7.5099177
7.685714442666099,7.423835
7.985714374940317,7.4617043
9.18571350203023,7.557176
9.899999571070044,7.8170443
10.371428810081328,8.1685
10.49999943561848,8.468268
9.94285704825605,8.691223
10.100000127926478,8.788893
10.114285150979205,8.817391
9.971428900382373,8.831663
9.842857070831313,8.801378
8.999999774247392,8.755411
8.699999841973174,8.65182
9.042857251433398,8.4970665
8.842857296583919,8.417694
8.871428546703285,8.344571
8.78571419433823,8.271725
8.842857296583919,8.256019
9.657142741041516,8.260175
10.200000105351217,8.352398
10.271428230649637,8.521588
9.899999571070044,8.652019
9.871428320950676,8.714726
10.17142885523185,8.7522335
9.685713991160885,8.787463
8.928571648948974,8.74991
8.47142863700433,8.612035
8.18571493179675,8.449478
8.47142863700433,8.275188
8.457143011944646,8.141393
8.442856784878007,8.067166
8.814285444457596,8.031881
8.885714773769925,8.083611
7.871428772455894,8.164997
7.7000000677257825,8.0687475
7.742856942904832,7.926379
7.25714268084082,7.844639
6.8428571460821805,7.6736646
6.428571009316585,7.4296546
7.071428953057981,7.223919
8.100000579431695,7.163789
7.857143147396211,7.324008
6.914285873387553,7.4591794
7.028571475871975,7.4007335
7.128571453296714,7.383329
6.957142748566603,7.3832726
7.057143327998298,7.2687106
7.600000090301044,7.194674
8.357143636526862,7.30545
9.471429013258676,7.526298
9.94285704825605,7.870029
10.142857605112484,8.222402
10.999999924749131,8.490718
11.114284925226595,8.758052
11.100000504180825,8.954337
10.91428617439103,9.044839
10.514286264692071,9.087899
10.1285719800528,9.078606
10.100000127926478,9.001538
9.628571490922148,8.926801
8.585714239488752,8.822924
7.614285715360727,8.613241
6.942857123506919,8.303821
7.100000203177348,7.939452
6.942857123506919,7.630116
7.128571453296714,7.384888
7.542856988055354,7.252998
8.357143636526862,7.297156
9.071428501552765,7.5199223
9.94285704825605,7.8119946
9.914285798136683,8.165781
9.61428526385551,8.430411
8.685714818920447,8.557599
7.471428260749982,8.515722
6.942857123506919,8.27226
6.942857123506919,7.911538
6.771428418776807,7.5995455
6.7285715435977576,7.3220654
7.514285737935988,7.1239963
8.428571761825278,7.183755
9.128571603798454,7.45438
9.5857146157431,7.7785974
9.699999616220566,8.102512
9.80000019565226,8.366022
9.75714332047321,8.534536
9.057143478500036,8.621648
8.814285444457596,8.579673
8.928571648948974,8.475036
8.328571182393585,8.406784
6.914285873387553,8.272472
5.485714337314882,7.9332204
