DataHora (GMT),DirVento (oNV ),Precipitacao (mm ),PressaoAtm (mB ),RadSolAcum (MJ/m2 ),TempAr (oC ),UmidRel (% ),VelVento (m/s )
DataHora (GMT),DirVento (oNV ),Precipitacao (mm ),PressaoAtm (mB ),RadSolAcum (MJ/m2 ),TempAr (oC ),UmidRel (% ),VelVento (m/s )
2017-09-21 12:00:00,117,0,997.6,3.55,30,36.8,2.5
2017-09-21 09:00:00,120,0,996.3,0.07,23.4,70.4,1.4
2017-09-21 06:00:00,72,0,995.3,0,23.2,78.4,2.9
2017-09-21 03:00:00,66,0,995.5,0,24.7,72,4.8
2017-09-21 00:00:00,96,0,995.3,0,27.2,59.2,3.8
2017-09-20 21:00:00,141,0,992.8,1.09,32.7,27.2,3.1
2017-09-20 18:00:00,156,0,992.4,5.81,34.2,25.6,3
2017-09-20 15:00:00,147,0,995.1,7.69,33.7,30.4,4.1
2017-09-20 12:00:00,129,0,997.5,3.59,30.7,36.8,2.9
2017-09-20 09:00:00,75,0,996.4,0.12,25,64,0.8
2017-09-20 06:00:00,63,0,994.6,0,23.9,70.4,2.3
2017-09-20 03:00:00,57,0,995.4,0,25.1,65.6,4.2
2017-09-20 00:00:00,138,0,994.9,0,28,48,2.3
2017-09-19 21:00:00,156,0,992.1,1.55,33,24,2.6
2017-09-19 18:00:00,162,0,991.2,6.44,35.6,22.4,2.9
2017-09-19 15:00:00,141,0,994.7,7.19,33.8,27.2,3.6
2017-09-19 12:00:00,156,0,997.2,3.13,28.7,41.6,2.3
2017-09-19 09:00:00,237,0,995.3,0.06,23.4,76.8,0.7
2017-09-19 06:00:00,339,0,994,0,23.5,78.4,1.7
2017-09-19 03:00:00,33,0,994.6,0,24.5,73.6,3.1
2017-09-19 00:00:00,90,0,994.2,0,26.8,60.8,3.3
2017-09-18 21:00:00,177,0,991.5,1.54,33,22.4,2
2017-09-18 18:00:00,183,0,991.3,6.6,36.5,19.2,3
2017-09-18 15:00:00,159,0,994.2,7.9,35.6,25.6,2.9
2017-09-18 12:00:00,114,0,997.3,3.12,30,44.8,2.5
2017-09-18 09:00:00,66,0,995.6,0.06,23.3,73.6,2.7
2017-09-18 06:00:00,66,0,994.6,0,23.5,76.8,3.4
2017-09-18 03:00:00,63,0,994.5,0,24.7,72,5.2
2017-09-18 00:00:00,63,0,994.8,0,27.2,56,5.2
2017-09-17 21:00:00,108,0,992,1.56,33,22.4,3.6
2017-09-17 18:00:00,117,0,991.6,6.42,36,20.8,3.7
2017-09-17 15:00:00,120,0,993.8,7.56,33.2,27.2,4.8
2017-09-17 12:00:00,117,0,996.9,3.68,30.9,33.6,2.6
2017-09-17 09:00:00,306,819,994.6,12.24,28.1,35.2,47.2
2017-09-17 06:00:00,81,0,994.5,0,23.8,64,4.7
2017-09-17 03:00:00,72,0,995.3,0,24.8,67.2,5.9
2017-09-17 00:00:00,81,0,995.1,0,26.6,59.2,5.3
2017-09-16 21:00:00,114,0,992.7,1.5,32,25.6,5.1
2017-09-16 18:00:00,126,0,991.9,4.56,33.3,25.6,4.4
2017-09-16 15:00:00,132,0,994.4,6.28,32.7,28.8,4.3
2017-09-16 12:00:00,135,0,997.4,3.8,29.4,38.4,3.6
2017-09-16 09:00:00,69,0,994.6,0,23.9,64,3.3
2017-09-16 06:00:00,66,0,995,0,25.2,65.6,4.8
2017-09-16 03:00:00,123,0,994.6,0,28.3,33.6,1.6
2017-09-16 00:00:00,123,0,994.6,0,28.3,33.6,1.6
2017-09-15 21:00:00,147,0,993.1,1.5,31.3,27.2,3.1
2017-09-15 18:00:00,153,0,992.6,6.64,35.2,22.4,3.6
2017-09-15 15:00:00,162,0,995.3,7.49,33.3,27.2,3.6
2017-09-15 12:00:00,147,0,998.5,2.45,29.7,35.2,3.5
2017-09-15 09:00:00,75,0,997.3,0.07,23.4,60.8,1.6
2017-09-15 06:00:00,69,0,995.2,0,23.8,75.2,2.2
2017-09-15 03:00:00,60,0,995.7,0,24.5,75.2,4.3
2017-09-15 00:00:00,99,0,995.1,0,27.6,57.6,2.4
2017-09-14 21:00:00,153,0,992.5,1.44,32.4,25.6,2.3
2017-09-14 18:00:00,171,0,991.8,6.06,34.9,24,2.7
2017-09-14 15:00:00,162,0,994.4,7.52,34.2,25.6,3.3
2017-09-14 12:00:00,174,0,997.2,3.64,30.5,36.8,2.2
2017-09-14 09:00:00,159,0,995.8,0.06,24.8,59.2,1.2
2017-09-14 06:00:00,81,0,994.6,0,25.6,59.2,2.1
2017-09-14 03:00:00,63,0,995.7,0,25.6,67.2,4.4
2017-09-14 00:00:00,81,0,994.9,0,27.2,60.8,3.8
2017-09-13 21:00:00,174,0,992.8,0.94,32.3,25.6,2
2017-09-13 18:00:00,153,0,992.3,5.44,35.8,24,2.9
2017-09-13 15:00:00,171,0,995.1,7.01,34.5,27.2,2.8
2017-09-13 12:00:00,186,0,997.1,3.11,30.2,41.6,2
2017-09-13 09:00:00,75,0,995.9,0.06,23,80,1.2
2017-09-13 06:00:00,75,0,994.7,0,23.2,81.6,2.9
2017-09-13 03:00:00,60,0,994.7,0,24.9,73.6,4.3
2017-09-13 00:00:00,138,0,994.6,0,27.8,56,2.3
2017-09-12 21:00:00,135,0,992.9,1.26,31.5,30.4,3.6
2017-09-12 18:00:00,144,0,992.5,4.49,34.6,27.2,3.3
2017-09-12 15:00:00,135,0,994.9,6.44,33.6,30.4,3.6
2017-09-12 12:00:00,165,0,996.9,3.61,29.8,41.6,2.7
2017-09-12 09:00:00,78,0,995.7,0.06,23.8,64,1.3
2017-09-12 06:00:00,72,0,994.7,0,23.4,76.8,2.4
2017-09-12 03:00:00,69,0,994.8,0,24.9,68.8,4.2
2017-09-12 00:00:00,117,0,994.2,0,27.7,51.2,3.6
2017-09-11 21:00:00,129,0,992.4,1.15,32.4,27.2,3.8
2017-09-11 18:00:00,141,0,991.9,6.47,34.8,24,3.7
2017-09-11 15:00:00,150,0,994.3,7.24,33.2,27.2,4.3
2017-09-11 12:00:00,171,0,996.8,3.72,29.8,35.2,2.6
2017-09-11 09:00:00,162,0,995.3,0.07,23.6,52.8,1.2
2017-09-11 06:00:00,66,0,993.6,0,23.6,73.6,3.2
2017-09-11 03:00:00,66,0,994.2,0,25,73.6,4.5
2017-09-11 00:00:00,90,0,993.4,0,27.6,60.8,5.1
2017-09-10 21:00:00,114,0,990.7,1.57,33.3,27.2,4.4
2017-09-10 18:00:00,129,0,990.4,5.95,35.4,27.2,3.7
2017-09-10 15:00:00,153,0,993.2,4.44,33,35.2,3.4
2017-09-10 12:00:00,126,0,995.5,2.45,29,46.4,3.7
2017-09-10 09:00:00,90,0,994.8,0.04,24.9,64,2.7
2017-09-10 06:00:00,69,0,992.4,0,24.5,70.4,3.4
2017-09-10 03:00:00,72,0,993.9,0,25.3,70.4,5
2017-09-10 00:00:00,84,0,993.7,0,28.2,48,4.9
2017-09-09 21:00:00,138,0,991.1,1.66,33.4,24,3.3
2017-09-09 18:00:00,153,0,990.3,6.61,34.7,20.8,3.4
2017-09-09 15:00:00,162,0,993.1,7.55,34.2,19.2,3.7
2017-09-09 12:00:00,165,0,996.1,3.53,30.2,33.6,2.5
2017-09-09 09:00:00,84,0,995,0.05,24.3,62.4,2.6
2017-09-09 06:00:00,72,0,993.4,0,24.2,68.8,4.3
2017-09-09 03:00:00,66,0,993.6,0,25.3,70.4,5.6
2017-09-09 00:00:00,87,0,993,0,27,59.2,3.6
2017-09-08 21:00:00,168,0,990.1,1.44,32.1,30.4,2.2
2017-09-08 18:00:00,168,0,990,6.2,34.4,27.2,2.9
2017-09-08 15:00:00,174,0,992.9,6.94,33.2,30.4,3.1
2017-09-08 12:00:00,168,0,995.4,2.82,29.1,44.8,1.8
2017-09-08 09:00:00,87,0,993.9,0.02,24.2,80,2.2
2017-09-08 06:00:00,93,0.4,992.6,0,23.9,84.8,1.4
2017-09-08 03:00:00,75,0.2,994.3,0,24.9,73.6,4.5
2017-09-08 00:00:00,78,0,993.3,0,27.4,60.8,5.5
2017-09-07 21:00:00,105,0,990.7,1.15,32.5,32,5
2017-09-07 18:00:00,114,0,990.8,5.03,34.8,28.8,5.3
2017-09-07 15:00:00,135,0,994,5.82,32.6,33.6,4.2
2017-09-07 12:00:00,99,0,996.5,3.31,29.9,44.8,3.2
2017-09-07 09:00:00,84,0,995.2,0.04,22.3,88,1.9
2017-09-07 06:00:00,66,0,994.3,0,23.3,84.8,3.5
2017-09-07 03:00:00,66,0,995.1,0,24.4,75.2,5
2017-09-07 00:00:00,81,0,995.3,0,26.6,62.4,3.7
2017-09-06 21:00:00,96,0,992.7,1.14,31.5,32,5.7
2017-09-06 18:00:00,90,0,992.7,3.44,33.2,33.6,5.7
2017-09-06 15:00:00,117,0,995.3,5.5,32.2,35.2,6.1
2017-09-06 12:00:00,96,0,997.2,2.59,28.8,43.2,3.7
2017-09-06 09:00:00,81,0,995.8,0.02,22.3,86.4,2
2017-09-06 06:00:00,69,0,995.1,0,23.4,81.6,2.9
2017-09-06 03:00:00,66,0,996.3,0,24.6,73.6,5.4
2017-09-06 00:00:00,66,0,995.9,0,26.7,62.4,5.2
2017-09-05 21:00:00,102,0,993,1.58,32.1,24,4
2017-09-05 18:00:00,120,0,992.4,6.55,34.3,20.8,4.1
2017-09-05 15:00:00,138,0,995,7.55,33.6,24,4
2017-09-05 12:00:00,117,0,997.5,3.56,29.1,36.8,2.9
2017-09-05 09:00:00,63,0,996.5,0.05,22.9,56,1.7
2017-09-05 06:00:00,75,0,994.7,0,22.8,75.2,3.1
2017-09-05 03:00:00,66,0,995.1,0,24.7,68.8,4.2
2017-09-05 00:00:00,87,0,995.1,0,26.8,57.6,3.6
2017-09-04 21:00:00,114,0,992.8,1.63,31.7,22.4,4.2
2017-09-04 18:00:00,135,0,992.4,6.56,34.4,19.2,3.4
2017-09-04 15:00:00,195,0,997.8,3.61,28.4,32,2.2
2017-09-04 12:00:00,195,0,997.8,3.61,28.4,32,2.2
2017-09-04 09:00:00,252,0,996.2,0.06,21.7,88,1.6
2017-09-04 06:00:00,297,0,994.8,0,22.5,83.2,1
2017-09-04 03:00:00,45,0,995.9,0,23.7,76.8,2.4
2017-09-04 00:00:00,180,0,994.9,0,26.4,49.6,2.3
2017-09-03 21:00:00,183,0,993.1,1.5,31.6,24,2.2
2017-09-03 18:00:00,180,0,992.2,6.56,35.3,20.8,2.7
2017-09-03 15:00:00,177,0,995.2,7.5,33,28.8,2.5
2017-09-03 12:00:00,207,0,998,3.52,28.8,38.4,2.3
2017-09-03 09:00:00,255,0,996.8,0.05,21.8,75.2,2.2
2017-09-03 06:00:00,294,0,995.7,0,23.7,70.4,1.5
2017-09-03 03:00:00,63,0,996.8,0,25.3,57.6,4
2017-09-03 00:00:00,204,0,994.6,1.37,32.3,28.8,2.1
2017-09-02 21:00:00,204,0,994.6,1.37,32.3,28.8,2.1
2017-09-02 18:00:00,183,0,994,5.98,33.8,28.8,2.3
2017-09-02 15:00:00,186,0,996.5,7.06,33.3,28.8,2.7
2017-09-02 12:00:00,117,0,999.3,1.98,27.3,56,2.5
2017-09-02 09:00:00,69,0,998.1,0.01,23.4,72,3.2
2017-09-02 06:00:00,66,0,996.8,0,23.9,78.4,3.2
2017-09-02 03:00:00,60,0,997.3,0,24.6,73.6,4.4
2017-09-02 00:00:00,66,0,996.5,0,27.2,51.2,3.8
2017-09-01 21:00:00,117,0,994.1,1.45,32.1,30.4,2.1
2017-09-01 18:00:00,150,0,993.6,5.6,36,27.2,2.2
2017-09-01 15:00:00,135,0,996,5.74,31.5,35.2,3
2017-09-01 12:00:00,75,0,996.9,0.04,22.3,83.2,3.3
2017-09-01 09:00:00,60,0,995.4,0,23.6,75.2,4.7
2017-09-01 06:00:00,60,0,995.4,0,23.6,75.2,4.7
2017-09-01 03:00:00,57,0,995.4,0,25,65.6,4.9
2017-09-01 00:00:00,63,0,995.5,0,27.4,52.8,4
2017-08-31 21:00:00,123,0,993.2,1.44,32.4,28.8,2.4
2017-08-31 18:00:00,138,0,995.2,7.34,33.8,30.4,4.1
2017-08-31 15:00:00,138,0,995.2,7.34,33.8,30.4,4.1
2017-08-31 12:00:00,99,0,997.5,3.3,29.5,40,3.8
2017-08-31 09:00:00,75,0,995.9,0.04,22.6,78.4,3
2017-08-31 06:00:00,69,0,994.7,0,23.3,80,3.3
2017-08-31 03:00:00,60,0,994.6,0,24.7,72,4.1
2017-08-31 00:00:00,174,0,992.9,1.27,30.8,33.6,1.5
2017-08-30 21:00:00,174,0,992.9,1.27,30.8,33.6,1.5
2017-08-30 18:00:00,171,0,992.7,5.53,32.6,30.4,2.5
2017-08-30 15:00:00,156,0,995.6,5.87,32.4,35.2,2.9
2017-08-30 12:00:00,105,0,997.8,3.17,29.5,41.6,3.9
2017-08-30 09:00:00,69,0,996.1,0.02,22.2,83.2,2.8
2017-08-30 06:00:00,72,0,994.6,0,22.7,84.8,3.2
2017-08-30 03:00:00,66,0,995,0,24.2,76.8,4.9
2017-08-30 00:00:00,57,0,994.7,0,26.9,57.6,3.4
2017-08-29 21:00:00,183,0,992.4,1.67,32.2,28.8,1.4
2017-08-29 18:00:00,207,0,992.1,6.32,35.9,25.6,2.2
2017-08-29 15:00:00,147,0,994.3,6.77,32.6,33.6,2.9
2017-08-29 12:00:00,117,0,996.6,3.36,29.8,44.8,2.2
2017-08-29 09:00:00,75,0,995.2,0.04,23,78.4,2.1
2017-08-29 06:00:00,72,0,994.2,0,23.3,80,3.1
2017-08-29 03:00:00,66,0,994.2,0,24.9,72,5.4
2017-08-29 00:00:00,66,0,993.7,0,26.6,60.8,4.4
2017-08-28 21:00:00,120,0,991.6,1.72,32.4,28.8,2.8
2017-08-28 18:00:00,147,0,991.4,6.5,35.3,24,2.8
2017-08-28 15:00:00,147,0,994.2,7.52,33.1,30.4,3.5
2017-08-28 12:00:00,111,0,996.3,3.25,28.7,48,3
2017-08-28 09:00:00,63,0,994.9,0.04,22.7,78.4,2.8
2017-08-28 06:00:00,78,0,993.3,0,23.1,83.2,2.9
2017-08-28 03:00:00,69,0,993.3,0,24.5,72,4.5
2017-08-28 00:00:00,63,0,993.2,0,27.4,51.2,1.9
2017-08-27 21:00:00,174,0,992,1.44,31,33.6,1.7
2017-08-27 18:00:00,144,0,991.9,5.93,34.8,25.6,2.7
2017-08-27 15:00:00,138,0,994.4,6.18,32.2,35.2,3.7
2017-08-27 12:00:00,129,0,996.6,3.32,28.7,44.8,3.5
2017-08-27 09:00:00,60,0,995.1,0.04,24.1,72,2.1
2017-08-27 06:00:00,6,0,993.5,0,24.7,76.8,1
2017-08-27 03:00:00,57,0,994.4,0,25.8,72,3.2
2017-08-27 00:00:00,108,0,994.2,0,27.6,59.2,3.1
2017-08-26 21:00:00,147,0,992.2,1.52,31.2,35.2,2.1
2017-08-26 18:00:00,162,0,991.6,6.05,34.6,30.4,2.4
2017-08-26 15:00:00,165,0,994.4,6.95,32,40,2.4
2017-08-26 12:00:00,108,0,996.8,2.52,25.8,75.2,0.9
2017-08-26 09:00:00,45,35,995.5,0.01,20.4,92.8,0.6
2017-08-26 06:00:00,222,1.6,994.9,0,20,92.8,2.6
2017-08-26 03:00:00,75,0,995.3,0,26.3,68.8,5.1
2017-08-26 00:00:00,84,0,994.4,0,29.8,41.6,3.2
2017-08-25 21:00:00,111,0,992.3,0.7,32.3,28.8,3.5
2017-08-25 18:00:00,165,0,991.6,4.27,33.9,27.2,2.4
2017-08-25 15:00:00,195,102.4,993.8,5.42,33.9,28.8,2.3
2017-08-25 12:00:00,258,0,995.8,2.66,28.5,54.4,2.3
2017-08-25 09:00:00,285,0,994.5,0.02,23.4,80,1.4
2017-08-25 06:00:00,81,0,993.3,0,22.9,81.6,2.7
2017-08-25 03:00:00,66,0,994.4,0,24.7,75.2,4.9
2017-08-25 00:00:00,81,0,994.1,0,26.6,62.4,3.4
2017-08-24 21:00:00,120,0,991.9,1.04,32.2,25.6,3.9
2017-08-24 18:00:00,165,0,991.8,6.41,35.9,19.2,3.1
2017-08-24 15:00:00,141,0,993.9,7.09,33.5,25.6,4.4
2017-08-24 12:00:00,105,0,996.4,3.04,28.7,38.4,4.4
2017-08-24 09:00:00,75,0,995,0.02,23.1,64,3.1
2017-08-24 06:00:00,66,0,993.4,0,24.1,72,4.1
2017-08-24 03:00:00,66,0,993.5,0,24.9,70.4,5
2017-08-24 00:00:00,99,0,993,0,27.2,59.2,2.9
2017-08-23 21:00:00,129,0,991,1.46,32,28.8,3.7
2017-08-23 18:00:00,144,0,990.7,6.02,34.7,22.4,3.8
2017-08-23 15:00:00,159,0,993.9,6.84,33.6,25.6,3.4
2017-08-23 12:00:00,195,0,996.8,3.28,29.7,38.4,2.2
2017-08-23 09:00:00,228,0,995.2,0.04,23.3,62.4,1.5
2017-08-23 06:00:00,306,0,994,0,23.4,81.6,1.5
2017-08-23 03:00:00,60,0,995,0,25.3,72,3.9
2017-08-23 00:00:00,198,0,993.6,0,30.6,32,2.2
2017-08-22 21:00:00,186,0,991.7,1.64,32.4,25.6,2.6
2017-08-22 18:00:00,183,0,991.2,6.38,36.4,19.2,3.1
2017-08-22 15:00:00,186,0,994.3,6.7,34.3,27.2,2.9
2017-08-22 12:00:00,105,0,996.7,2.47,28.1,52.8,2.5
2017-08-22 09:00:00,57,0,995,0.02,23.2,83.2,1.8
2017-08-22 06:00:00,66,0,994.5,0,24.3,78.4,2.6
2017-08-22 03:00:00,69,0,995.5,0,24.8,75.2,5.1
2017-08-22 00:00:00,66,0,994.3,0,27.4,52.8,3.7
2017-08-21 21:00:00,183,0,992.4,1.56,32.1,30.4,1.4
2017-08-21 18:00:00,207,0,992.4,6.2,36.2,24,2.2
2017-08-21 15:00:00,144,0,995.1,7.02,34.5,28.8,2.6
2017-08-21 12:00:00,90,0,997.7,3.06,30.1,40,3.4
2017-08-21 09:00:00,72,0,996.2,12.26,22.9,78.4,3
2017-08-21 06:00:00,57,0,995.2,0,23.6,80,4
2017-08-21 03:00:00,63,0,995.7,0,24.5,75.2,4.7
2017-08-21 00:00:00,81,0,995.3,0,26.4,64,4.4
2017-08-20 21:00:00,135,0,992.4,1.13,31.1,33.6,2.7
2017-08-20 18:00:00,120,0,992,4.42,33.3,28.8,3.8
2017-08-20 15:00:00,126,0,994.3,6.17,32,33.6,5.2
2017-08-20 12:00:00,99,0,996.5,1.93,28.4,48,4.4
2017-08-20 09:00:00,72,0,994.8,0.01,23.8,65.6,3.9
2017-08-20 06:00:00,75,0,993.4,0,23.8,65.6,4.8
2017-08-20 03:00:00,72,0,993.8,0,24.5,68.8,6.1
2017-08-20 00:00:00,69,0,993,0,26,65.6,6.7
2017-08-19 21:00:00,126,0,990.5,1.73,32.1,33.6,3.5
2017-08-19 18:00:00,156,0,990.2,4.85,35.1,28.8,2.9
2017-08-19 15:00:00,144,0,993.2,5.65,32.3,40,2.8
2017-08-19 12:00:00,96,0,995.7,2.34,27.3,60.8,2.6
2017-08-19 09:00:00,78,4.6,994.3,0.02,22.1,91.2,1.8
2017-08-19 06:00:00,81,1,993,0,23.9,83.2,3.6
2017-08-19 03:00:00,66,0,993.6,0,24.8,75.2,6
2017-08-18 12:00:00,84,0,995.2,2.84,28.9,51.2,3.3
2017-08-18 09:00:00,69,0,993.9,0.02,22.7,83.2,2.6
2017-08-18 06:00:00,66,0,992.8,0,23.4,83.2,4.3
2017-08-18 03:00:00,57,0,993.6,0,24.6,76.8,4.6
2017-08-18 00:00:00,93,0,993.9,0,27.3,59.2,2.9
2017-08-17 21:00:00,120,0,991,1.51,32.2,24,2.4
2017-08-17 18:00:00,120,0,990.5,6.11,35.2,20.8,3.2
2017-08-17 15:00:00,120,0,993,5.96,33.6,30.4,2.9
2017-08-17 12:00:00,87,0,995.6,3.13,29.3,49.6,2.4
2017-08-17 09:00:00,81,0,994.2,0.02,21.2,88,1.9
2017-08-17 06:00:00,75,0,992.7,0,22.3,81.6,3.3
2017-08-17 03:00:00,63,0,993.9,0,23.6,72,4.3
2017-08-17 00:00:00,54,0,994.1,0,26.4,54.4,2.9
2017-08-16 21:00:00,84,0,992.6,1.66,30.7,28.8,3.3
2017-08-16 18:00:00,126,0,992.4,4.88,34,24,3
2017-08-16 15:00:00,129,0,995.1,5.83,31.3,32,3.7
2017-08-16 12:00:00,90,0,997.2,2.11,27.4,48,3.5
2017-08-16 09:00:00,78,0,995.5,0.02,21.9,84.8,2.7
2017-08-16 06:00:00,66,0,994,0,22.5,83.2,3.9
2017-08-16 03:00:00,63,0,994,0,23.5,76.8,4.7
2017-08-16 00:00:00,57,0,993.5,0,25.7,64,5.3
2017-08-15 21:00:00,105,0,991.3,1.55,31.4,27.2,2.5
2017-08-15 18:00:00,141,0,990.4,5.78,34.3,24,2.3
2017-08-15 15:00:00,126,0,993.2,5.24,31.7,35.2,2.8
2017-08-15 12:00:00,90,0,995.7,2.21,28,52.8,3.7
2017-08-15 09:00:00,72,0,994.3,0.02,22.2,84.8,3.4
2017-08-15 06:00:00,63,0,993,0,23.8,80,3.2
2017-08-15 03:00:00,69,0,993.6,0,24.9,75.2,5.5
2017-08-15 00:00:00,93,0,993.6,0,27.6,56,3.6
2017-08-14 21:00:00,165,0,991,1.69,32,30.4,1.5
2017-08-14 18:00:00,180,0,990.8,6.06,36,25.6,2
2017-08-14 15:00:00,186,0,993.7,5.4,32.9,36.8,2.1
2017-08-14 12:00:00,105,0,996.3,2.74,29.8,51.2,2
2017-08-14 09:00:00,84,0,994.3,0.01,22.3,88,2.2
2017-08-14 06:00:00,75,0,993.1,0,23.4,83.2,2.8
2017-08-14 03:00:00,63,0,994.1,0,24.5,73.6,4.3
2017-08-14 00:00:00,66,0,993.9,0,28.1,46.4,2.4
2017-08-13 21:00:00,117,0,991.8,1.21,32.6,28.8,2.4
2017-08-13 18:00:00,156,0,991.7,6.11,36,25.6,2.5
2017-08-13 15:00:00,174,0,994.8,7,34,30.4,2.2
2017-08-13 12:00:00,150,0,997.1,2.96,28.8,51.2,1.3
2017-08-13 09:00:00,84,0,995.3,0.02,21.6,86.4,1.5
2017-08-13 06:00:00,75,0,994.8,0,22.9,83.2,2.9
2017-08-13 03:00:00,321,819,995.8,12.28,14,25.6,46.8
2017-08-13 00:00:00,78,0,995.5,0,27.2,52.8,2.5
2017-08-12 21:00:00,102,0,992.6,1.58,32,25.6,3.2
2017-08-12 18:00:00,129,0,992.3,6.19,35.1,20.8,3
2017-08-12 15:00:00,132,0,995.1,6.94,33.7,27.2,3.3
2017-08-12 12:00:00,99,0,997.3,2.99,29.2,44.8,3.2
2017-08-12 09:00:00,81,0,995.5,0.02,21,83.2,2.8
2017-08-12 06:00:00,75,0,994.3,0,22.1,80,3.2
2017-08-12 03:00:00,66,0,994.4,0,23.9,72,5.2
2017-08-12 00:00:00,66,0,994,0,26.1,56,4.9
2017-08-11 21:00:00,99,0,991.7,1.55,32,24,3.3
2017-08-11 18:00:00,117,0,991.4,6.17,34.8,22.4,3.7
2017-08-11 15:00:00,105,0,994.2,6.96,32.9,27.2,4.8
2017-08-11 12:00:00,84,0,996.4,3.06,28.6,40,4.4
2017-08-11 09:00:00,81,0,994.5,0.02,20.9,81.6,3
2017-08-11 06:00:00,69,0,994,0,22.3,80,3.2
2017-08-11 03:00:00,63,0,994.2,0,23.7,73.6,5
2017-08-11 00:00:00,60,0,993.7,0,26.1,57.6,5.2
2017-08-10 21:00:00,135,0,991.1,1.7,32.3,24,2.1
2017-08-10 18:00:00,174,0,991.5,6.26,35.9,20.8,2.5
2017-08-10 15:00:00,144,0,994.3,6.68,33,32,2.7
2017-08-10 12:00:00,90,0,996.8,3.04,28.6,48,3.7
2017-08-10 09:00:00,75,0,994.8,0.02,21.5,83.2,3.4
2017-08-10 06:00:00,78,0,994.2,0,22.7,80,2.8
2017-08-10 03:00:00,60,0,994.9,0,24.4,72,4.6
2017-08-10 00:00:00,63,0,994.5,0,27,54.4,4.3
2017-08-09 21:00:00,156,0,992.1,1.58,32.6,25.6,1.6
2017-08-09 18:00:00,186,0,992.3,6.2,36,22.4,2.3
2017-08-09 15:00:00,159,0,995.2,6.97,34.1,30.4,2.6
2017-08-09 12:00:00,228,0,997.5,3.01,29.7,43.2,2.5
2017-08-09 09:00:00,258,0,995.9,0.02,20.8,81.6,2.7
2017-08-09 06:00:00,354,0,995.2,0,22.1,76.8,0.9
2017-08-09 03:00:00,69,0,996,0,23.8,62.4,3.5
2017-08-09 00:00:00,108,0,996,0,26.7,49.6,2.3
2017-08-08 21:00:00,141,0,993.5,1.66,31.4,27.2,2.4
2017-08-08 18:00:00,165,0,993.1,6.19,35.2,22.4,2.5
2017-08-08 15:00:00,165,0,995.9,6.85,33.3,28.8,2.5
2017-08-08 12:00:00,123,0,997.9,2.94,28.9,41.6,1.9
2017-08-08 09:00:00,63,0,995.7,0.01,21.6,78.4,2
2017-08-08 06:00:00,66,0,994.7,0,23.1,75.2,3.2
2017-08-08 03:00:00,63,0,995.6,0,24.5,73.6,4.1
2017-08-08 00:00:00,99,0,995.5,0,27,60.8,1.9
2017-08-07 21:00:00,153,0,993.1,1.62,30.4,33.6,2.4
2017-08-07 18:00:00,177,0,992.9,5.72,35.2,25.6,3
2017-08-07 15:00:00,159,0,995.9,6.77,33.2,30.4,3
2017-08-07 12:00:00,144,0,998.2,2.53,28.8,46.4,2.1
2017-08-07 09:00:00,84,0,997.2,0.01,23.1,76.8,2
2017-08-07 06:00:00,72,0,995.8,0,22.7,80,3.1
2017-08-07 03:00:00,69,0,996.4,0,23.9,75.2,4.7
2017-08-07 00:00:00,87,0,995.3,0,25.4,65.6,4.1
2017-08-06 21:00:00,147,0,992.6,1.64,31.8,25.6,2.2
2017-08-06 18:00:00,180,0,992.5,6.34,34.3,22.4,2.7
2017-08-06 15:00:00,99,0,997.9,2.27,28.4,49.6,2.2
2017-08-06 12:00:00,99,0,997.9,2.27,28.4,49.6,2.2
2017-08-06 09:00:00,75,0,996.1,0.01,22.2,84.8,1.1
2017-08-06 06:00:00,87,0,994.6,0,22.7,83.2,2.4
2017-08-06 03:00:00,72,0,995.7,0,24.8,75.2,5.1
2017-08-06 00:00:00,90,0,994.4,0,25.7,70.4,4.3
2017-08-05 21:00:00,183,0,991.9,1.62,32,27.2,1.5
2017-08-05 18:00:00,150,0,991.4,6.26,35.7,25.6,2.6
2017-08-05 15:00:00,114,0,994.8,6.62,33.1,32,3.3
2017-08-05 12:00:00,72,0,997.3,2.62,27.2,60.8,3.5
2017-08-05 09:00:00,75,0,995.7,0.02,21.3,89.6,1.8
2017-08-05 06:00:00,81,0,995.2,0,22.2,86.4,3
2017-08-05 03:00:00,69,0,995.9,0,23.6,80,5.4
2017-08-05 00:00:00,60,0,995.6,0,25.7,67.2,5.5
2017-08-04 21:00:00,105,0,993,1.82,32.1,30.4,2
2017-08-04 18:00:00,192,0,992.5,6.42,35.3,25.6,2.3
2017-08-04 15:00:00,126,0,995.4,6.82,33.7,33.6,2.6
2017-08-04 12:00:00,81,0,997.5,3.02,28.4,51.2,3.7
2017-08-04 09:00:00,81,0,995.8,0.01,21.4,84.8,2.4
2017-08-04 06:00:00,90,0,995.5,0,22.1,81.6,2.5
2017-08-04 03:00:00,66,0,996.1,0,24.1,72,4.9
2017-08-04 00:00:00,66,0,996.1,0,27.2,51.2,3.1
2017-08-03 21:00:00,114,0,994.3,1.57,31.3,28.8,2.8
2017-08-03 18:00:00,183,0,993.9,5.65,34.6,22.4,2.5
2017-08-03 15:00:00,171,0,996.4,6.7,33.2,32,2.4
2017-08-03 12:00:00,123,0,999.1,3.07,28.4,51.2,2.2
2017-08-03 09:00:00,78,0,997,0.02,21.1,88,1.5
2017-08-03 06:00:00,72,0,995.7,0,22.1,83.2,1.8
