DataHora (GMT),DirVento (oNV ),Precipitacao (mm ),PressaoAtm (mB ),RadSolAcum (MJ/m2 ),TempAr (oC ),UmidRel (% ),VelVento (m/s )
2012-11-09 18:00:00,99,0,988,6.31,33.5,30.4,3.6
2012-11-09 15:00:00,78,0,990.4,5.69,31.6,35.2,4.1
2012-11-09 12:00:00,69,0,992.9,1.21,26.1,56,5.9
2012-11-09 09:00:00,60,0,991.5,0.05,24.2,62.4,5.7
2012-11-09 06:00:00,51,0,990.1,1.56,23.9,72,6.4
2012-11-09 03:00:00,48,0,990.5,0,25,70.4,6.4
2012-11-09 00:00:00,51,0,990.7,0,32.9,56,7.3
2012-11-08 21:00:00,63,0,987.8,1.91,32.5,30.4,4.8
2012-11-08 18:00:00,63,0,987.4,7.78,34.1,27.2,5.2
2012-11-08 15:00:00,78,0,990.8,7.01,32.4,30.4,6
2012-11-08 12:00:00,81,0,993.5,4.72,28.9,43.2,6.9
2012-11-08 09:00:00,63,0,993.1,0.13,23.8,70.4,4.7
2012-11-08 06:00:00,54,0,991.7,0,23.8,73.6,5.6
2012-11-08 03:00:00,48,0,992.7,0,24.7,68.8,6.7
2012-11-08 00:00:00,51,0,992.4,0,26.5,52.8,7.7
2012-11-07 21:00:00,63,0,989.7,1.93,32.1,32,5.3
2012-11-07 18:00:00,72,0,989.2,7.8,34.8,25.6,5.1
2012-11-07 15:00:00,72,0,992.1,8.65,32.4,30.4,5.1
2012-11-07 12:00:00,72,0,994.7,3.32,28.1,51.2,4.5
2012-11-07 09:00:00,75,0,993.4,0.08,22.9,78.4,2.9
2012-11-07 06:00:00,60,0,992.6,0,23.4,76.8,5.4
2012-11-07 03:00:00,57,0,993,0,24.5,73.6,6.9
2012-11-07 00:00:00,51,0,993.1,0,26.4,56,7.6
2012-11-06 21:00:00,57,0,990.4,1.91,30.6,33.6,7.2
2012-11-06 18:00:00,63,0,988.7,7.8,34.9,27.2,4.9
2012-11-06 15:00:00,60,0,991.6,7.34,32.4,33.6,5.9
2012-11-06 12:00:00,72,0,994.2,3.04,27.4,56,5.4
2012-11-06 09:00:00,60,0,992.5,0.07,23.5,76.8,3.5
2012-11-06 06:00:00,57,0,991.3,0,23.3,78.4,5.6
2012-11-06 03:00:00,54,0,991.7,0,24.5,73.6,7.1
2012-11-06 00:00:00,51,0,991.7,0,26.6,54.4,8.2
2012-11-05 21:00:00,60,0,989,1.98,31.9,33.6,4.4
2012-11-05 18:00:00,60,0,988.6,7.81,34.9,25.6,3.9
2012-11-05 15:00:00,57,0,991.5,8.42,33.5,32,3.5
2012-11-05 12:00:00,63,0,993.7,2.33,28.2,54.4,4.6
2012-11-05 09:00:00,60,0,992.6,0.04,24,81.6,4.6
2012-11-05 06:00:00,57,0,991.9,0,24,81.6,6.3
2012-11-05 03:00:00,54,0,992.9,0,25.2,73.6,7.4
2012-11-05 00:00:00,48,0,991.8,0,27.4,59.2,7.2
2012-11-04 21:00:00,60,0,989.2,1.58,31.8,38.4,5.8
2012-11-04 18:00:00,66,0,988.9,7.85,35.5,25.6,4.3
2012-11-04 15:00:00,69,0,991.6,8.44,33.3,33.6,4.5
2012-11-04 12:00:00,63,0,994.2,3.37,28.9,54.4,4.2
2012-11-04 09:00:00,57,0,993.3,0.08,23.7,84.8,3
2012-11-04 06:00:00,57,0,992.7,0,23.6,78.4,3.8
2012-11-04 03:00:00,45,0,993.8,0,25.1,67.2,4.9
2012-11-04 00:00:00,45,0,993.3,0,27.7,51.2,6.3
2012-11-03 21:00:00,60,0,990.8,1.92,31.9,35.2,6.1
2012-11-03 18:00:00,69,0,990.5,7.38,34.2,28.8,5
2012-11-03 15:00:00,66,0,993.5,7.63,33.6,33.6,4.9
2012-11-03 12:00:00,63,0,995.6,3.37,28,54.4,3.7
2012-11-03 09:00:00,60,0,994.3,0.11,22.8,88,3.7
2012-11-03 06:00:00,57,0,993.2,0,23.7,81.6,3.4
2012-11-03 03:00:00,48,0,994.5,0,24.3,72,5.1
2012-11-03 00:00:00,45,0,994.3,0,26.7,60.8,6.8
2012-11-02 21:00:00,54,0,991,1.78,31.5,35.2,7
2012-11-02 18:00:00,60,0,989.8,7.7,35.5,27.2,5.2
2012-11-02 15:00:00,69,0,992.1,8.75,34.1,30.4,5.2
2012-11-02 12:00:00,57,0,995.2,2.88,28.4,56,3.2
2012-11-02 09:00:00,45,0,993.6,0.08,23.1,83.2,1.5
2012-11-02 06:00:00,57,0,991.5,0,23,83.2,4.2
2012-11-02 03:00:00,48,0,992.5,0,24.3,73.6,6.4
2012-11-02 00:00:00,48,0,992.3,0,26.2,60.8,8.7
2012-11-01 21:00:00,45,0,988.9,1.2,31.4,40,5.1
2012-11-01 18:00:00,63,0,988.1,6.7,34.5,30.4,4.3
2012-11-01 15:00:00,60,0,990.9,8.82,33.3,33.6,4.7
2012-11-01 12:00:00,66,0,992.9,4.49,28.5,46.4,6.1
2012-11-01 09:00:00,69,0,991.5,0.13,24.4,67.2,5.5
2012-11-01 06:00:00,60,0,990.3,0,24.8,70.4,5.9
2012-11-01 03:00:00,51,0,990.4,0,24.9,68.8,8.2
2012-11-01 00:00:00,42,0,990.2,0,25.9,67.2,8.4
2012-10-31 21:00:00,216,122.4,987.3,0.11,32.8,36.8,2.3
2012-10-31 18:00:00,66,0,986.8,7.86,37,25.6,3.2
2012-10-31 15:00:00,60,0,990.4,9.13,33.3,33.6,4.5
2012-10-31 12:00:00,69,0,993.4,4.61,28.5,49.6,5.3
2012-10-31 09:00:00,69,0,993.1,0.53,23.2,32,3.1
2012-10-31 06:00:00,57,0,992.1,0,23.3,81.6,5.2
2012-10-31 03:00:00,51,0,993.2,0,24.2,75.2,7.1
2012-10-31 00:00:00,45,0,993.5,0,25.9,60.8,8.5
2012-10-30 21:00:00,48,0,990.7,1.98,30.7,43.2,5.9
2012-10-30 18:00:00,51,0,990.2,7.88,34.8,27.2,4.9
2012-10-30 15:00:00,63,0,993.2,9.12,33.2,33.6,5.6
2012-10-30 12:00:00,72,0,995,4.31,28.7,44.8,6.1
2012-10-30 09:00:00,66,0,994.7,0.06,24,75.2,4.7
2012-10-30 06:00:00,51,0,993,0,23.9,76.8,6.5
2012-10-30 03:00:00,45,0,993.9,0,24.4,72,6.3
2012-10-30 00:00:00,48,0,994.2,0,26.2,57.6,7.9
2012-10-29 21:00:00,102,0,991.4,2.21,33.4,30.4,0.8
2012-10-29 18:00:00,75,0,991.4,7.08,35.4,28.8,2.9
2012-10-29 15:00:00,57,0,994.4,6.25,32.3,36.8,4.4
2012-10-29 12:00:00,60,0,996.4,4.62,28.7,49.6,5.3
2012-10-29 09:00:00,66,0,995.4,0.11,25,64,5.4
2012-10-29 06:00:00,54,0,993.6,0,24.4,72,6.9
2012-10-29 03:00:00,42,0,993.2,0,25.4,67.2,7.8
2012-10-29 00:00:00,45,0,993,0,26.1,65.6,6.4
2012-10-28 21:00:00,108,0,989.7,2.12,33.3,28.8,0.8
2012-10-28 18:00:00,123,0,989.9,7.28,35.4,25.6,1.2
2012-10-28 15:00:00,93,0,992.7,6.23,32.3,33.6,3.8
2012-10-28 12:00:00,75,0,995.6,2.87,29,48,4.2
2012-10-28 09:00:00,57,0,994.3,0.07,24.9,67.2,4.7
2012-10-28 06:00:00,54,0,993,0,25.1,67.2,6.7
2012-10-28 03:00:00,48,0,992.8,0,25.6,68.8,7.5
2012-10-28 00:00:00,42,0,993.3,0,26.8,57.6,6.8
2012-10-27 21:00:00,81,0,990.5,2.04,34.1,25.6,2.2
2012-10-27 18:00:00,75,0,989.7,6.54,35.7,24,3.5
2012-10-27 15:00:00,87,0,992,8.87,33.3,30.4,4.5
2012-10-27 12:00:00,69,0,995.1,4.28,30.2,43.2,4.2
2012-10-27 09:00:00,63,0,994,0.14,23.9,72,3.2
2012-10-27 06:00:00,48,0,992.2,0,24,75.2,5.1
2012-10-27 03:00:00,45,0,992.6,0,24.8,72,6.7
2012-10-27 00:00:00,48,0,993,0,26.9,52.8,7.3
2012-10-26 21:00:00,90,0,989.6,2.09,33.4,25.6,2.8
2012-10-26 18:00:00,108,0,988.9,7.98,35,24,2.9
2012-10-26 15:00:00,90,0,991.8,8.98,33.4,27.2,4.4
2012-10-26 12:00:00,75,0,994.6,4.5,29.3,40,3.5
2012-10-26 09:00:00,60,0,993.7,0.13,23.9,73.6,2.2
2012-10-26 06:00:00,51,0,991.9,0,24.2,73.6,5.8
2012-10-26 03:00:00,48,0,992.2,0,25,72,7.5
2012-10-26 00:00:00,48,0,992.4,0,26.5,60.8,8.8
2012-10-25 21:00:00,81,0,989.4,1.86,32.4,38.4,3.8
2012-10-25 18:00:00,87,0,988.1,7.96,35.7,24,2.5
2012-10-25 15:00:00,75,0,991.1,9.13,32.8,30.4,4.7
2012-10-25 12:00:00,66,0,994,3.12,29.2,44.8,5.6
2012-10-25 09:00:00,54,0,993,0.13,24.6,64,4.9
2012-10-25 06:00:00,51,0,991.4,0,24.7,64,7.3
2012-10-25 03:00:00,45,0,991.2,0,25.2,72,7.2
2012-10-25 00:00:00,51,0,991.1,0,26.7,60.8,6.3
2012-10-24 21:00:00,93,0,988.3,1.96,34.3,24,3.6
2012-10-24 18:00:00,96,0,988.7,7.94,36,22.4,3.2
2012-10-24 15:00:00,84,0,991.4,9.04,33.2,28.8,4.5
2012-10-24 12:00:00,66,0,994.2,2.81,27.2,54.4,5.4
2012-10-24 09:00:00,57,0,993.2,0.13,23.4,73.6,2.9
2012-10-24 06:00:00,42,0,991.2,0,24,70.4,4.7
2012-10-24 03:00:00,45,0,992.1,0,25.1,70.4,6.7
2012-10-24 00:00:00,48,0,992,0,27.3,57.6,6.7
2012-10-23 21:00:00,48,0,989,1.96,33.9,25.6,4.5
2012-10-23 18:00:00,66,0,988.3,8.02,35.7,25.6,4.3
2012-10-23 15:00:00,66,0,991.2,9.23,34.1,28.8,4.5
2012-10-23 12:00:00,78,0,993.6,4.57,28.7,49.6,5
2012-10-23 09:00:00,57,0,992.2,0.14,23.5,76.8,4.7
2012-10-23 06:00:00,48,0,990.7,0,24,76.8,5.9
2012-10-23 03:00:00,48,0,990.9,0,25.2,68.8,6.1
2012-10-23 00:00:00,48,0,991.6,0,27.2,56,7.7
2012-10-22 21:00:00,69,0,988.7,2.02,34.1,25.6,4.2
2012-10-22 18:00:00,69,0,988.2,7.73,35.7,22.4,4.3
2012-10-22 15:00:00,81,0,991.2,8.76,33.7,28.8,4.9
2012-10-22 12:00:00,75,0,993.4,4.21,29.7,43.2,3.8
2012-10-22 09:00:00,57,0,992.9,0.07,23.7,68.8,3.5
2012-10-22 06:00:00,48,0,990.5,0,23.8,73.6,5.8
2012-10-22 03:00:00,45,0,990.3,0,25.1,70.4,6
2012-10-22 00:00:00,48,0,991.2,0,27.1,59.2,5
2012-10-21 21:00:00,84,0,988.6,1.97,33.6,24,3.6
2012-10-21 18:00:00,99,0,987.8,7.97,35.2,22.4,3.6
2012-10-21 15:00:00,108,0,991.1,8.03,32.3,28.8,3.8
2012-10-21 12:00:00,78,0,994.2,4.37,28.4,40,5.7
2012-10-21 09:00:00,51,0,992.9,0.12,23.2,73.6,2.8
2012-10-21 06:00:00,45,0,990.8,0,23.5,78.4,4
2012-10-21 03:00:00,42,0,991.5,0,24.6,73.6,5.7
2012-10-21 00:00:00,45,0,991.5,0,27.1,57.6,5.6
2012-10-20 21:00:00,84,0,989.2,11.54,33.4,25.6,3.7
2012-10-20 18:00:00,102,0.4,989,8.46,34.7,24,3.8
2012-10-20 15:00:00,114,0,992,8.22,33.2,27.2,3.7
2012-10-20 12:00:00,78,0,994.5,4.07,29.6,41.6,5.3
2012-10-20 09:00:00,48,0,993.5,0.13,24,75.2,3
2012-10-20 06:00:00,54,0,991.4,0,24,76.8,5.4
2012-10-20 03:00:00,42,0,991.9,0,24.9,72,6.3
2012-10-20 00:00:00,51,0,992.5,0,26.7,60.8,6.5
2012-10-19 21:00:00,288,50.8,989.4,12.28,33.2,27.2,4.9
2012-10-19 18:00:00,87,3,988.9,7.87,35.3,25.6,4.1
2012-10-19 15:00:00,93,0,992.1,8.89,33,30.4,4.5
2012-10-19 12:00:00,90,0,994.9,4.68,29.5,41.6,4.3
2012-10-19 09:00:00,63,0,993.9,0.12,23,70.4,3.8
2012-10-19 06:00:00,45,0,991.6,0,23.7,70.4,5.3
2012-10-19 03:00:00,45,0,992.8,0,25,67.2,6.2
2012-10-19 00:00:00,51,0,992.8,0,26.8,54.4,7.2
2012-10-18 21:00:00,69,0,990,1.96,33.1,30.4,5
2012-10-18 18:00:00,69,0,989.8,7.73,34.2,28.8,5.5
2012-10-18 15:00:00,78,0,993.2,8.76,32.5,32,6.5
2012-10-18 12:00:00,81,0,995,4.51,28.8,41.6,5.4
2012-10-18 09:00:00,57,0,994.1,0.12,22.8,68.8,4.5
2012-10-18 06:00:00,54,0,992.6,0,23.9,64,5.7
2012-10-18 03:00:00,48,0,993.3,0,25.5,60.8,6.3
2012-10-18 00:00:00,48,0,993.2,0,26.4,64,8.4
2012-10-17 21:00:00,75,0,989.7,1.99,32.8,38.4,5.8
2012-10-17 18:00:00,75,0,989.7,1.99,32.8,38.4,5.8
2012-10-17 15:00:00,93,0,992.9,8.98,34,27.2,5.8
2012-10-17 12:00:00,81,0,996,4.27,28.7,44.8,6.2
2012-10-17 09:00:00,57,0,995,0.12,24.1,67.2,4.3
2012-10-17 06:00:00,54,0,993.1,0,24.3,72,4.9
2012-10-17 03:00:00,45,0,992.6,0,24.9,73.6,6.6
2012-10-17 00:00:00,45,0,992.9,0,26.2,67.2,6.3
2012-10-16 21:00:00,96,0,990,1.97,33.9,27.2,3.2
2012-10-16 18:00:00,123,0,989.5,7.19,34.8,27.2,2.6
2012-10-16 15:00:00,111,0,992.7,6.83,32.6,33.6,4.1
2012-10-16 12:00:00,84,0,994.8,2.38,28,51.2,4.3
2012-10-16 09:00:00,69,0,993.6,0.04,24.3,68.8,4.6
2012-10-16 06:00:00,48,0,992.2,0,23.8,59.2,5.1
2012-10-16 03:00:00,51,0,992.8,0,24.7,73.6,6.6
2012-10-16 00:00:00,48,0,992.4,0,26.4,60.8,7.4
2012-10-15 21:00:00,60,0,989.5,1.87,33.5,27.2,2.3
2012-10-15 18:00:00,105,0,988.8,7.72,35.6,24,2.5
2012-10-15 15:00:00,84,0,991.8,8.88,33.3,28.8,5.3
2012-10-15 12:00:00,93,0,994.2,3.66,29.7,35.2,5.1
2012-10-15 09:00:00,69,0,993.3,0.05,24.1,65.6,5
2012-10-15 06:00:00,60,0,991.8,0,23.7,72,5
2012-10-15 03:00:00,51,0,992.4,0,24.2,70.4,7.1
2012-10-15 00:00:00,48,0,992.4,0,25.8,60.8,7.7
2012-10-14 21:00:00,102,0,989.2,1.74,32.8,28.8,3.3
2012-10-14 18:00:00,99,0,988.5,6.71,34.5,27.2,3.5
2012-10-14 15:00:00,81,0,991.5,8.32,33.3,32,4
2012-10-14 12:00:00,75,0,994.3,4.16,29,43.2,6.3
2012-10-14 09:00:00,57,0,993.3,0.04,23.5,67.2,5.1
2012-10-14 06:00:00,54,0,991.5,0,24.3,67.2,5.1
2012-10-14 03:00:00,45,0,991.7,0,24.6,73.6,5.9
2012-10-14 00:00:00,357,409.4,881.2,12.28,38,68.8,47.9
2012-10-13 21:00:00,102,0,989.4,1.73,32.7,32,3.5
2012-10-13 18:00:00,111,0,989.4,6.35,33.5,32,4
2012-10-13 15:00:00,99,0,992.6,8.28,32.6,35.2,4.6
2012-10-13 12:00:00,78,0,995.2,4.39,29.3,44.8,5
2012-10-13 09:00:00,54,0.8,993.7,0.11,23,70.4,3.5
2012-10-13 06:00:00,54,0,992.4,0,23.6,73.6,4.8
2012-10-13 03:00:00,48,0,993.3,0,24.8,70.4,6.4
2012-10-13 00:00:00,48,0,993.7,0,26.8,51.2,7.5
2012-10-12 21:00:00,99,0,991.1,1.8,32.1,38.4,3.7
2012-10-12 18:00:00,81,0,990.7,5.22,34.1,28.8,4
2012-10-12 15:00:00,81,0,993.5,7.87,32.7,33.6,5
2012-10-12 12:00:00,75,0,996,4.26,28.9,46.4,5.1
2012-10-12 09:00:00,60,0,994.8,0.11,22.9,81.6,4.3
2012-10-12 06:00:00,54,0,993.1,0,22.8,84.8,4.1
2012-10-12 03:00:00,51,0,993.9,0,24,75.2,5.9
2012-10-12 00:00:00,51,0,994.2,0,26.6,57.6,5.8
2012-10-11 21:00:00,81,0,992,1.32,31.2,36.8,4.7
2012-10-11 18:00:00,81,0,991.4,5.68,32.9,33.6,5
2012-10-11 15:00:00,69,0,993.9,3.73,30.6,43.2,6.2
2012-10-11 12:00:00,66,0,995.6,1.9,27.6,54.4,5.7
2012-10-11 09:00:00,75,0,994.5,0.04,24.4,70.4,6.3
2012-10-11 06:00:00,63,0,992.4,0,24.4,72,6.7
2012-10-11 03:00:00,48,0,993,0,25.4,68.8,7.6
2012-10-11 00:00:00,45,0,993.5,0,26.1,65.6,8.5
2012-10-10 21:00:00,54,0,990.7,1.66,30.5,43.2,5
2012-10-10 18:00:00,60,0,989.2,7.13,34.4,24,4.9
2012-10-10 15:00:00,78,0,991.9,9.14,32.7,27.2,5.6
2012-10-10 12:00:00,303,819,995.1,7.76,29.3,36.8,46.4
2012-10-10 09:00:00,60,0,994,0.08,23.4,59.2,3.3
2012-10-10 06:00:00,57,0,992.9,0,23.8,60.8,4.5
2012-10-10 03:00:00,45,0,992.6,0,24.8,65.6,7.4
2012-10-10 00:00:00,51,0,992.5,0,26,64,6.9
2012-10-09 21:00:00,93,0,989.9,1.94,33.5,22.4,1.5
2012-10-09 18:00:00,108,0,989.4,7.8,35,22.4,2.4
2012-10-09 15:00:00,117,0,992.7,9.12,33.3,27.2,3.2
2012-10-09 12:00:00,90,0,995.7,4.54,29.2,36.8,4.8
2012-10-09 09:00:00,78,0,994.4,0.1,24.4,52.8,3.9
2012-10-09 06:00:00,75,0,992.3,0,25.5,52.8,5.4
2012-10-09 03:00:00,48,0,992.6,0,26.4,59.2,5.8
2012-10-09 00:00:00,48,0,992.4,0,27.2,59.2,4
2012-10-08 21:00:00,111,0,990.5,1.68,33.4,25.6,2.4
2012-10-08 18:00:00,153,0,990.4,6.4,35.2,25.6,1.6
2012-10-08 15:00:00,150,0,992.9,9.14,34.3,30.4,2.4
2012-10-08 12:00:00,117,0,995.4,4.54,30.1,40,4.1
2012-10-08 09:00:00,63,0,993.9,0.06,24.9,62.4,4.3
2012-10-08 06:00:00,51,0,992.6,0,24.6,72,4
2012-10-08 03:00:00,42,0,993.3,0,25.1,73.6,6.3
2012-10-08 00:00:00,45,0,993.5,0,27.5,59.2,3.6
2012-10-07 21:00:00,123,0,991.3,2.21,33.6,24,1.9
2012-10-07 18:00:00,111,0,990.7,7.82,35.9,22.4,3.2
2012-10-07 15:00:00,102,0,993.5,9.23,33.7,27.2,4.6
2012-10-07 12:00:00,102,0,996.3,4.49,30.2,36.8,4.1
2012-10-07 09:00:00,54,0,994.9,0.08,24.1,62.4,3.3
2012-10-07 06:00:00,57,0,993.4,0,24.4,65.6,5
2012-10-07 03:00:00,45,0,993.8,0,25.3,68.8,5.2
2012-10-07 00:00:00,54,0,993.2,0,27.1,59.2,5.6
2012-10-06 21:00:00,108,102.4,990.7,2.05,33.4,24,3.7
2012-10-06 18:00:00,114,0,990.2,8.05,35,20.8,2.8
2012-10-06 15:00:00,120,0,993.3,9.35,33.4,25.6,4.4
2012-10-06 12:00:00,105,0,995.6,4.54,29,35.2,4.3
2012-10-06 09:00:00,66,0,994.6,0.1,23.4,56,4.1
2012-10-06 06:00:00,48,0,993.3,0,23.6,67.2,4.6
2012-10-06 03:00:00,48,0,993.7,0,24.5,70.4,5.7
2012-10-06 00:00:00,66,0,992.9,0,26.6,57.6,4.3
2012-10-05 21:00:00,99,0,990.5,2,32.4,24,4.1
2012-10-05 18:00:00,108,0.2,990,8.04,34.7,22.4,3.8
2012-10-05 15:00:00,120,0,992.3,9.43,32.7,27.2,3.7
2012-10-05 12:00:00,132,0,994.9,4.67,29.7,33.6,2.7
2012-10-05 09:00:00,81,0,993.5,0.07,23,83.2,1.2
2012-10-05 06:00:00,57,0,992,0,23.2,78.4,2.7
2012-10-05 03:00:00,48,0,993.1,0,24.5,73.6,5.6
2012-10-05 00:00:00,51,0,993,0,26.7,59.2,3.8
2012-10-04 21:00:00,108,0,990.9,1.99,33.2,28.8,2.9
2012-10-04 18:00:00,126,0,991.3,7.42,35.6,27.2,3.1
2012-10-04 15:00:00,114,0,994,8.98,33.2,30.4,3.8
2012-10-04 12:00:00,84,0,996.6,4.38,29.7,41.6,4.8
2012-10-04 09:00:00,60,0,995.3,0.08,23.3,60.8,3.5
2012-10-04 06:00:00,54,0,994.5,0,23.9,62.4,5
2012-10-04 03:00:00,48,0,995,0,25.2,64,7.1
2012-10-04 00:00:00,54,0,995.2,0,26.8,52.8,7.3
2012-10-03 21:00:00,111,0,992.4,1.99,33.3,27.2,3.5
2012-10-03 18:00:00,111,0,992.5,7.91,35,25.6,3.8
2012-10-03 15:00:00,78,0,994.8,9.28,33.3,28.8,4.2
2012-10-03 12:00:00,72,0,997.6,4.46,28.8,41.6,4.7
2012-10-03 09:00:00,57,0,996.3,0.05,24.1,64,3.7
2012-10-03 06:00:00,57,0,994.8,0,24.3,67.2,3.9
2012-10-03 03:00:00,48,0,994.5,0,25.3,70.4,6
2012-10-03 00:00:00,57,0,994.5,0,26.7,62.4,6.1
2012-10-02 21:00:00,117,0,992,2.05,33.3,22.4,3.2
2012-10-02 18:00:00,108,0,991.7,8.09,35.3,20.8,3.8
2012-10-02 15:00:00,99,0,994.4,9.38,33.2,25.6,4.8
2012-10-02 12:00:00,75,0,996.8,4.56,28.9,40,5.3
2012-10-02 09:00:00,48,0,995,0.08,22.7,75.2,3.3
2012-10-02 06:00:00,45,0,992.6,0,23.3,78.4,3.2
2012-10-02 03:00:00,48,0,992.9,0,24.7,70.4,6.1
2012-10-02 00:00:00,60,0,992.5,0,27.5,49.6,4.1
2012-10-01 21:00:00,105,0,990,2.09,33.6,24,3.2
2012-10-01 18:00:00,105,0,990,8.1,35.2,24,3.3
2012-10-01 15:00:00,129,0,992.8,8.56,33.7,30.4,3
2012-10-01 12:00:00,81,0,995.6,3.58,28.9,49.6,2.1
2012-10-01 09:00:00,69,0,994.5,0.05,23.4,73.6,1.5
2012-10-01 06:00:00,42,0,993.1,0,23.1,75.2,2.8
2012-10-01 03:00:00,60,0,994.3,0,24.8,67.2,4.6
2012-10-01 00:00:00,57,0,994.4,0,26.8,54.4,2.6
2012-09-30 21:00:00,102,0,991.4,2.11,33.2,16,3.6
2012-09-30 18:00:00,123,0,990.9,8.21,35.7,14.4,3
2012-09-30 15:00:00,132,273,994.4,4.09,33.4,27.2,3
2012-09-30 12:00:00,63,273,997.5,3.47,28.9,46.4,2.8
2012-09-30 09:00:00,33,0,996.2,0.05,22.5,73.6,0.9
2012-09-30 06:00:00,27,0,994.7,0,23.2,73.6,2.3
2012-09-30 03:00:00,48,0,995.4,0,24.3,65.6,5.8
2012-09-30 00:00:00,60,0,995.3,0,26.5,56,3.4
2012-09-29 21:00:00,126,0,993.7,2.09,32.1,19.2,2.7
2012-09-29 18:00:00,105,0,993.3,8.22,34.1,17.6,3.3
2012-09-29 15:00:00,117,0,996.2,7.87,32.1,28.8,2.9
2012-09-29 12:00:00,75,0,998.7,3.83,27.9,44.8,4.2
2012-09-29 09:00:00,54,0,996.9,0.07,22.9,72,3.7
2012-09-29 06:00:00,51,0,995.1,0,23.5,73.6,3.9
2012-09-29 03:00:00,45,0,996.1,0,24.6,72,5.6
2012-09-29 00:00:00,48,0,995.9,0,26.1,65.6,6.4
2012-09-28 21:00:00,102,0,992.6,1.94,33.4,25.6,2.3
2012-09-28 18:00:00,99,0,992.4,7.91,35,22.4,3.6
2012-09-28 15:00:00,105,0,995.5,9.16,33.9,25.6,4.6
2012-09-28 12:00:00,78,0,997.9,4.3,29.4,38.4,5.7
2012-09-28 09:00:00,54,0,996.5,0.06,24,68.8,3.6
2012-09-28 06:00:00,57,0,995.3,0,24.7,70.4,5.3
2012-09-28 03:00:00,51,0,995.9,0,25.4,70.4,7
2012-09-28 00:00:00,42,0,995.2,0,26.5,64,7.6
2012-09-27 21:00:00,75,0,991.9,1.92,33.8,28.8,3.3
2012-09-27 18:00:00,75,0,991.7,7.43,35.3,28.8,3.5
2012-09-27 15:00:00,72,0,994.6,7.69,33.2,33.6,4.1
2012-09-27 12:00:00,69,0,996.9,3.3,28.4,52.8,4.9
2012-09-27 09:00:00,57,0,995.8,0.04,22.9,78.4,4.5
2012-09-27 06:00:00,51,0,994.6,0,23.5,78.4,4.5
2012-09-27 03:00:00,51,0,995.5,0,24.5,73.6,5.9
2012-09-27 00:00:00,45,0,995.2,0,27.4,51.2,5.8
2012-09-26 21:00:00,69,0,992.4,2.23,33.4,25.6,2.5
2012-09-26 18:00:00,90,0,992.5,7.01,35.2,24,3.2
2012-09-26 15:00:00,93,0,995.3,8.54,33.7,30.4,4.3
2012-09-26 12:00:00,72,0,997.2,4.43,29.4,44.8,4.7
2012-09-26 09:00:00,60,0,995.8,0.06,22.3,84.8,3.1
2012-09-26 06:00:00,45,3.2,994,0,23.2,78.4,4.3
2012-09-26 03:00:00,45,0,994.9,0,24.6,67.2,5.5
2012-09-26 00:00:00,45,0,994.8,0,27.3,46.4,6.8
2012-09-25 21:00:00,69,6.2,992.3,10,32.2,25.6,4.3
2012-09-25 18:00:00,72,0,991.5,7.43,34,22.4,4.6
2012-09-25 15:00:00,84,0,994.6,8.21,32,28.8,5.5
2012-09-25 12:00:00,78,0,996.9,4.33,28.8,36.8,4.6
2012-09-25 09:00:00,60,0,995.4,0.06,21.5,64,3
2012-09-25 06:00:00,48,0,993.3,0,23,57.6,3.8
2012-09-25 03:00:00,48,0,994.7,0,24.7,60.8,6.5
2012-09-25 00:00:00,48,0,994.2,0,26.3,54.4,6.4
2012-09-24 21:00:00,102,0,991.4,2.02,32.7,24,3.6
2012-09-24 18:00:00,117,0,990.8,7.91,34.8,24,3.2
2012-09-24 15:00:00,102,0,993.4,9.12,32.8,28.8,4.9
2012-09-24 12:00:00,93,0,996.6,3.9,28.9,38.4,5.7
2012-09-24 09:00:00,63,0,995.3,0.05,24.9,54.4,4
2012-09-24 06:00:00,57,0,993.6,0,,60.8,4
2012-09-24 03:00:00,48,0,993.9,0,25.6,62.4,6.6
2012-09-24 00:00:00,51,0,993.9,0,27.2,54.4,6.5
2012-09-23 21:00:00,84,0,991,1.9,33.4,25.6,5.3
2012-09-23 18:00:00,81,0,990,7.76,35.3,22.4,5.1
2012-09-23 15:00:00,63,0,993.3,8.77,32.8,41.6,6.3
2012-09-23 12:00:00,75,0,995.9,4.04,29,41.6,5.8
2012-09-23 09:00:00,57,0,995.2,0.05,23.1,68.8,3.6
2012-09-23 06:00:00,54,0,993.8,0,23.6,76.8,5.4
2012-09-23 03:00:00,51,0,994.5,0,24.8,70.4,6.8
2012-09-23 00:00:00,54,0,994.5,0,27,52.8,6.7
2012-09-22 21:00:00,60,0,991.8,1.97,33.6,24,3.5
2012-09-22 18:00:00,72,0,991.2,7.84,35.6,22.4,3.8
2012-09-22 15:00:00,84,0,993.6,8.94,33.2,32,5
2012-09-22 12:00:00,72,0,995.6,4.02,28.1,49.6,4.8
2012-09-22 09:00:00,63,0,994.4,0.05,22.2,72,2.8
2012-09-22 06:00:00,57,0,992.6,0,23.3,68.8,4.8
2012-09-22 03:00:00,51,0,993.1,0,24.4,72,7.4
2012-09-22 00:00:00,45,0,993.1,0,25.9,60.8,7.8
2012-09-21 21:00:00,63,0,990.8,1.93,32.8,27.2,4.5
2012-09-21 18:00:00,33,0,990.8,7.76,35.2,24,4.9
