TestSMA15,PredSMA15
6.346666601392956,6.3336687
6.1666664812299885,6.398702
6.43999984868367,6.441432
6.786666895124655,6.6112165
7.059999817530309,6.846512
7.34000000445048,7.0797324
7.633332940207575,7.3024163
7.940000404993706,7.580579
8.133332828945568,7.8439875
8.253332909054214,8.101652
8.313333394156563,8.301173
8.133332828945568,8.445823
7.793333937115158,8.4890995
7.3533336433834595,8.433254
7.486666472329028,8.257708
7.426666877322734,8.078361
7.3533336433834595,7.9782805
7.373333656734901,7.8312807
7.306666797214088,7.6964087
6.866666948530418,7.5427246
6.87333332294888,7.2801933
6.686666383319422,7.131911
6.579999942143757,6.9729013
6.420000280380258,6.8615
6.360000240325936,6.724385
6.499999888737993,6.629524
6.293333380805123,6.583729
6.02000001335144,6.5430436
6.213333772447388,6.4715695
6.459999862035112,6.4507732
6.499999888737993,6.5280876
6.760000062306724,6.582209
6.866666948530418,6.7217793
6.966666570239594,6.8504887
7.253333131578227,6.9788623
7.013333416408965,7.192205
7.266666325463178,7.323752
7.440000071207685,7.4755306
7.58000016466777,7.6338205
7.779999408086122,7.764956
7.886666739357844,7.894756
7.906666307661257,8.03815
8.066666414472785,8.120742
8.319999323526996,8.199477
8.353333420859446,8.30498
8.513333527670973,8.402126
8.566666303210777,8.488656
8.613333149380148,8.571164
8.499999888737992,8.605247
8.726666410022304,8.600319
8.853333309597438,8.678497
8.926666543536712,8.739608
8.9066669752333,8.790006
8.806666463428067,8.808399
8.840000560760515,8.811198
8.806666463428067,8.809492
9.106666218651652,8.800323
9.533332873450371,8.84504
9.586667429182288,8.969093
9.13333349651761,9.093275
8.813333282894558,9.080092
8.43333347426521,9.018506
8.273333367453683,8.862306
8.146666467878548,8.715781
7.75333302031622,8.583433
8.013333638932979,8.334237
8.093332802242687,8.154234
7.719999813079828,8.025334
7.75333302031622,7.8183303
7.599999732971183,7.700591
7.506666930728497,7.6289687
7.173333078172464,7.510805
7.280000409444186,7.3663487
7.34666682391697,7.285964
7.700000244776415,7.2652984
8.060000485102352,7.374266
8.379999808629348,7.622681
8.080000053405763,7.9194674
8.286667006386661,8.0733595
8.65999999554952,8.259769
8.553333554373854,8.44474
8.533333986070442,8.569757
8.846666490130948,8.684368
8.740000048955283,8.841272
8.806666463428067,8.871943
8.866666948530417,8.879591
8.980000209172573,8.933036
8.820000102361046,8.976859
8.740000048955283,8.976382
8.813333282894558,8.920395
8.780000075658165,8.883486
8.9066669752333,8.8266735
9.08666665034824,8.830969
9.08666665034824,8.875247
9.106666218651652,8.869586
9.286666783862648,8.92703
9.020000235875456,9.001874
8.820000102361046,8.986916
8.840000560760515,8.92431
8.840000560760515,8.909138
8.919999724070223,8.887063
9.226666298760296,8.868518
9.246666757159764,8.928292
9.286666783862648,8.968501
9.30666635216606,9.005413
9.26666632546318,9.0605545
9.199999910990394,9.094782
9.49999966621398,9.09496
9.55333333184984,9.160723
9.35333319833543,9.2358885
9.31999999109904,9.220272
9.49999966621398,9.218713
9.659999773025506,9.252008
9.773333923763715,9.285554
9.873332655376837,9.343566
9.673333411958485,9.407344
9.38000047620139,9.412323
9.486666917377056,9.348435
9.55333333184984,9.314499
9.579999719619742,9.304446
9.686666160795408,9.310656
9.753333465364248,9.342646
9.760000284830738,9.357533
9.780000743230207,9.347625
9.966667237811636,9.3629265
9.946666779412167,9.423933
9.97333316718207,9.457979
10.079999608357737,9.486049
10.17333330069648,9.53572
10.119999635060616,9.565217
10.359999795277908,9.581085
10.673333189434471,9.634666
10.366666614744396,9.714257
10.319999768575023,9.736406
10.300000200271612,9.747517
10.100000066757204,9.742033
9.913332682079718,9.68722
9.866666726006404,9.634703
9.866666726006404,9.595531
9.773333923763715,9.538115
9.653333843655073,9.471647
9.31333317163255,9.397034
8.846666490130948,9.271237
8.800000534057634,9.064478
8.41333301586574,8.907282
7.879999919891355,8.666847
7.82000032488506,8.284242
8.180000565210996,7.98734
8.07333412403533,7.8422785
7.946666334364139,7.7195024
8.07333412403533,7.635796
8.253332909054214,7.688326
8.03333409733245,7.768098
7.913333127127747,7.7924438
7.926666766060726,7.840438
7.519999679565419,7.8824005
7.879999919891355,7.809968
8.24000016021729,7.851578
8.24000016021729,8.0083885
8.586666761610246,8.114914
8.993333848105554,8.3334255
9.053333443111846,8.601875
9.033333874808434,8.733858
9.159999884287512,8.873901
9.253332686530198,9.033954
9.29333271323308,9.129339
9.286666783862648,9.17973
9.279999964396158,9.229618
9.060000262578336,9.26266
8.993333848105554,9.222078
9.38666729566788,9.173026
9.38000047620139,9.169733
9.199999910990394,9.171383
9.113333928214198,9.150415
9.060000262578336,9.10694
9.173333523220492,9.002588
9.106666218651652,8.959161
9.073333901511315,8.984716
9.046667513741417,8.980444
9.060000262578336,8.956803
9.06666619194877,8.92553
9.10000028928122,8.9318075
9.286666783862648,8.935242
9.640000204722092,8.994175
9.77999985313415,9.115054
9.966667237811636,9.203102
10.0466672912174,9.327142
10.359999795277908,9.437531
10.48000076548261,9.54775
10.586667206658277,9.644313
10.540000360488904,9.737713
10.52000079218549,9.799107
10.593333136028708,9.828499
10.653333621131058,9.844329
10.586667206658277,9.849676
10.420000280380258,9.852387
10.353333865907477,9.8364725
9.760000284830738,9.805045
9.640000204722092,9.683999
9.486666917377056,9.54622
9.386666405571823,9.429342
8.720000480651871,9.295869
8.579999942143756,9.038437
8.39999937693276,8.772958
8.43333347426521,8.484509
8.41333301586574,8.276917
8.306666574690075,8.144859
8.186666494581429,8.037688
7.786667117648669,7.937931
7.613333371904162,7.7601514
7.58000016466777,7.59015
7.58000016466777,7.4498787
8.2333333407508,7.4231696
8.166666926278017,7.634603
8.160000106811527,7.8068304
7.653333398607044,7.89914
7.959999973297118,7.8660636
7.879999919891355,7.9083505
7.900000378290824,7.9523025
7.926666766060726,8.021563
7.980000431696587,8.098969
8.133332828945568,8.127297
8.200000133514408,8.114753
8.566666303210777,8.183843
8.83333285119797,8.334674
8.939999292373635,8.57872
8.753332797792206,8.747687
8.826666921827536,8.800456
9.006666596942475,8.837515
9.073333901511315,8.908519
9.59333335855272,9.007136
9.526666944079938,9.129581
9.51999923451739,9.238718
9.619999746322623,9.28173
9.546667402479407,9.331921
9.560000151316329,9.334102
9.446666890674177,9.32003
9.433333251741194,9.341851
9.413332793341723,9.310828
9.439999181111627,9.288175
9.513333305146958,9.226691
9.526666944079938,9.2225685
9.453332820044608,9.223587
9.473333278444075,9.22006
9.300000422795629,9.220545
8.986667028639063,9.161193
9.19333398161996,9.086842
9.273333144929667,9.034938
9.260000396092746,9.035155
9.273333144929667,9.025066
9.273333144929667,9.052998
9.31333317163255,9.067259
9.006666596942475,9.052138
8.359999350229879,9.013667
8.106666441175665,8.838894
8.080000053405763,8.642326
8.04000002670288,8.421239
7.860000351587942,8.230574
7.566666525734791,8.028593
7.786666227552612,7.771557
7.973333612230098,7.667308
7.82000032488506,7.6231885
7.486666472329028,7.6056714
7.36666683726841,7.5415525
7.240000382741305,7.4668717
6.87333332294888,7.3403077
6.966666570239594,7.1402454
7.373333656734901,7.082762
8.046666846169371,7.1961894
8.313333394156563,7.4723206
8.393333447562327,7.761196
8.586666761610246,8.033375
8.813333282894558,8.3
9.15333395491708,8.561781
9.253332686530198,8.805788
9.36000001780192,9.001687
9.55333333184984,9.177517
9.893333113776306,9.317588
10.02000001335144,9.418118
9.980000876744615,9.495034
9.913332682079718,9.55816
9.513333305146958,9.600751
9.053333443111846,9.554067
8.966667460335652,9.391933
8.713332771089323,9.242179
8.70666684171889,9.067776
8.766666436725185,8.906209
8.680000453948988,8.764943
8.560000373840344,8.610648
8.513333527670973,8.501671
8.499999888737992,8.412318
8.293332935757094,8.339036
8.03333409733245,8.22246
7.540000137964888,8.146857
7.426666877322734,7.956608
7.793333937115158,7.7072244
8.120000080108644,7.6389737
8.39999937693276,7.727572
8.486666249805014,7.951512
8.726666410022304,8.149397
8.47333350096809,8.329109
8.379999808629348,8.4001875
8.419999835332229,8.455919
8.459999862035112,8.552218
8.313333394156563,8.615439
8.086666872872254,8.608594
8.353333420859446,8.530566
8.586666761610246,8.503071
8.780000075658165,8.552184
8.406667086495307,8.627456
7.780000298182179,8.626459
7.260000396092745,8.435798
6.9266665435367125,8.097654
6.706666841718891,7.7037687
6.286667006386661,7.2866664
6.506666708204483,6.914854
6.43999984868367,6.7011094
6.040000026702882,6.5287285
5.480000097910566,6.2588253
4.966666570239594,5.9904375
5.286666783862647,5.747857
5.086666650348239,5.640291
5.113333038118141,5.57857
5.199999910990394,5.535126
5.653333398607044,5.559833
5.919999946594237,5.6413255
6.219999701817821,5.785948
6.3866666280958375,6.021895
6.413333460913768,6.3256636
6.420000280380258,6.613646
6.139999648412058,6.7616634
6.286667006386661,6.80792
6.413333460913768,6.862351
6.773333701239704,6.9987435
7.280000409444186,7.140376
7.173333523220492,7.3153625
7.34666682391697,7.440448
7.059999817530309,7.54191
6.913333349651761,7.578025
6.773333701239704,7.473414
6.980000209172573,7.3979735
6.700000022252401,7.391471
6.69333364783394,7.314563
6.43999984868367,7.210085
6.65333317608303,7.014128
6.746666868421773,6.9750657
6.126666454527107,6.962352
6.026666832817931,6.850482
5.860000351587942,6.6633434
5.740000271479297,6.4900513
5.740000271479297,6.3411927
5.286666783862647,6.2370186
5.466666904025615,6.1088786
5.840000338236502,6.017771
6.100000066757204,6.0752172
