TestSMA30,PredSMA30
6.953333641625132,6.9086914
6.976666703838443,6.9154725
6.996667095311841,6.934231
6.993333176847951,6.963391
6.960000230828936,6.984286
6.956666312365046,7.0034924
7.1266668325099785,7.0088553
6.969999490772652,7.042023
6.780000450740286,7.0293307
6.7933336291478925,7.006705
6.886666501863125,6.9929276
6.760000059266889,6.9687257
6.9066668933365225,6.946599
7.046666514340364,6.9421725
6.963332901568849,6.963771
7.106666441036581,6.980493
7.159999778528994,7.020252
7.260000488172006,7.0549064
7.276666337319526,7.120071
7.306666612598628,7.1743965
7.406666698379651,7.2209616
7.213333739883396,7.274286
6.9066668933365225,7.282482
6.7833331214802,7.2250133
6.973333409236542,7.152574
6.963332901568849,7.1141176
7.056667022008058,7.077375
7.119999619444188,7.074538
7.136666716315683,7.093018
7.059999692747971,7.1012387
6.94333313395744,7.0842915
6.976666703838443,7.064007
7.010000273719447,7.0661907
6.999999766051754,7.048021
7.070000200415664,7.0511236
7.193333348409998,7.055689
7.099999851832778,7.069719
7.043333219738463,7.0871572
7.266666453513821,7.1037154
7.406666698379651,7.1461415
7.506666784160674,7.2019906
7.6633335020360125,7.283389
7.739999901741736,7.378897
7.733333312537933,7.4772105
7.989999492332307,7.558201
7.933333484099981,7.6741576
8.096666167317133,7.7813506
8.173333190884845,7.8904085
8.193333582358244,7.989978
8.309999517286787,8.059193
8.346666381769692,8.148329
8.506666394246931,8.222599
8.800000062386198,8.333307
8.953332861797648,8.471982
8.743332806429896,8.608683
8.66333311212227,8.68025
8.499999805043128,8.709781
8.443333796810801,8.693101
8.323333943418369,8.663568
8.239999706784866,8.606095
8.433333289143109,8.552916
8.510000312710822,8.531445
8.313333435750677,8.505853
8.279999865869673,8.473325
8.220000563035445,8.420366
8.156666717875337,8.357555
8.14000024486583,8.310017
8.406666932327896,8.25587
8.466666235162124,8.253712
8.416666816133601,8.2846775
8.43666658374501,8.297839
8.406666932327896,8.326243
8.176666485486747,8.336719
8.216666020709567,8.29337
8.20666676076585,8.253076
8.283333784333562,8.228161
8.313333435750677,8.191879
8.283333784333562,8.194181
8.246666919850657,8.180409
8.203332842301961,8.192026
8.186666369292452,8.168065
8.076667023567712,8.137263
8.050000042890511,8.081744
8.04333282982472,8.031768
8.25666742751835,7.983749
8.420000110735502,8.004567
8.64333334451086,8.088155
8.583332793952657,8.22247
8.68666679819757,8.320111
8.883333051295725,8.430438
8.919999915778632,8.534594
8.7766663763109,8.613664
8.833333008405214,8.68794
8.790000178580494,8.734946
8.823333748461497,8.759992
8.89333355896342,8.7817745
9.10333361433117,8.813816
9.03333380382925,8.858338
9.013333412355852,8.902729
9.060000160644462,8.921772
9.023333296161557,8.944458
9.05333357144066,8.946369
9.293333278225523,8.971849
9.319999635040736,9.015361
9.229999433065418,9.066477
9.30333316203123,9.08654
9.26000033220651,9.111814
9.239999940733112,9.115965
9.306666456633131,9.1312275
9.356666499523644,9.137193
9.296667196689414,9.153904
9.30333316203123,9.16741
9.366667007191335,9.169117
9.420000344683748,9.170108
9.44333340689706,9.180902
9.476666352916077,9.199176
9.476666352916077,9.2138405
9.6300004000515,9.229476
9.666667264534404,9.257363
9.660000051468614,9.275871
9.633333070791414,9.296188
9.736666451174338,9.323465
9.870000106836365,9.343181
9.973333487219293,9.374923
9.99666717329459,9.415276
10.016666317044011,9.447532
10.026666824711704,9.465826
9.926667362792667,9.489935
9.936666622736386,9.495624
9.940000541200275,9.498809
9.893333169049676,9.500585
9.83333324235346,9.49837
9.81333347474205,9.48017
9.823333982409745,9.463911
9.870000106836365,9.453512
9.800000296334444,9.445984
9.643333578459108,9.438494
9.463333174508469,9.414083
9.486666860583767,9.363145
9.266666297548324,9.315883
9.120000087340678,9.250051
9.246667153798905,9.165421
9.273333510614115,9.108284
9.196666487046402,9.063749
9.123332758080592,9.026273
9.086667141321662,8.977811
9.083333222857773,8.927169
8.949999567195746,8.882494
8.890000264361518,8.829825
8.85000010527671,8.772791
8.586667336278534,8.725165
8.596666596222251,8.607153
8.543333258729838,8.509594
8.520000196516527,8.408341
8.499999805043128,8.3369665
8.43666658374501,8.285156
8.43666658374501,8.217864
8.606666480027956,8.189896
8.616666987695648,8.186804
8.60000051468614,8.207229
8.683333503595668,8.269202
8.770000410969084,8.324483
8.656666522918467,8.380826
8.486666626635522,8.423646
8.46000026982031,8.398394
8.453333680616506,8.380548
8.630000166103255,8.351642
8.720000368078573,8.386097
8.676666290529877,8.438354
8.823333748461497,8.479508
